Phòng ăn,Pháp lý,addressLocality,Số phòng ngủ,price_text,Chính chủ,addressRegion,Đường trước nhà,description,Chiều dài,streetAddress,Sân thượng,Thuộc dự án,Hướng,title,Loại BDS,Nhà bếp,Chiều ngang,price_value,area,Loại tin,Mã tin,Chổ để xe hơi,Số lầu,address_old
,Sổ hồng/ Sổ đỏ,Phường Bình Thạnh,6,36 tỷ,,Hồ Chí Minh,22m,"🏗 Tòa nhà văn phòng cao cấp – Thiết kế 6 tầng
📐 Diện tích rộng: 7x25m, công nhận hơn 160m² – Nhà nở hậu nhẹ, phong thủy cực tốt
💰 Hợp đồng thuê cực tốt: 140 triệu/tháng, còn 2 năm – Dòng tiền thụ động siêu lợi nhuận
📍 Vị trí trung tâm Bình Thạnh: Gần Phan Văn Trị, Nguyễn Văn Đậu, thuận tiện kinh doanh và khai thác lâu dài
📜 Pháp lý sổ hồng riêng – Công chứng ngay
💵 Giá đã giảm sâu: 36 tỷ – Không còn căn thứ hai!",36m,Đường Lê Quang Định,,,,"CƠ HỘI ĐẦU TƯ – BÁN NHÀ MT LÊ QUANG ĐỊNH, 6 TẦNG, THUÊ 140TR/THÁNG – GIÁ CHỈ 36 TỶ! 🔥",Nhà mặt tiền,,7m,36000000000,160,Cần bán,16141632,,6,"Đường Lê Quang Định, Phường 24, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Thạnh,5,36 tỷ,,Hồ Chí Minh,20m,"📍 Vị trí đắc địa – Mặt tiền đường Bùi Đình Túy, khu trung tâm quận Bình Thạnh, kết nối dễ dàng đến Phan Văn Trị, Nơ Trang Long, Quốc lộ 13, chỉ 10 phút đến quận 1.
🏢 Tòa nhà chuẩn văn phòng – Kết cấu 6 tầng + thang máy, thiết kế hiện đại, phù hợp làm trụ sở công ty, văn phòng cho thuê, trung tâm đào tạo, spa cao cấp…
💰 Giá chỉ 36 tỷ (thương lượng) – Tài sản giá trị cao, lợi nhuận khai thác ổn định, dòng tiền tốt cho nhà đầu tư.

🔹 Diện tích: 7.5m x 18m, công nhận đủ 151m2.
🔹 Kết cấu: Hầm – Trệt – 5 Lầu – Thang máy – Full nội thất văn phòng.
🔹 Công năng: Hiện đang cho thuê, có thể khai thác ngay hoặc làm trụ sở công ty.",20m,Đường Bùi Đình Túy,,,,"🔥 BÁN TÒA NHÀ VĂN PHÒNG MẶT TIỀN  BÙI ĐÌNH TÚY, BÌNH THẠNH – GIÁ TỐT CHỈ 36 TỶ TL 🔥",Văn phòng,,"7,5m",36000000000,151,Cần bán,16121861,,5,"Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Thạnh,5,36 tỷ,,Hồ Chí Minh,20m,"📍 Vị trí vàng: Ngay Bạch đằng -  Đinh Bộ Lĩnh, khu trung tâm Quận Bình Thạnh, giao thông thuận tiện, kết nối nhanh đến Quận 1, Quận Phú Nhuận, sân bay Tân Sơn Nhất.

🏢 Tòa nhà văn phòng chuẩn hiện đại:
🔸 Diện tích thực tế: 6.8m x 25m, nở hậu 8m – cực kỳ phong thủy.
🔸 Diện tích công nhận: 161m², tổng sàn sử dụng lên đến 670m².
🔸 Kết cấu: Trệt + 5 lầu, thang máy, toàn bộ mặt ngoài ốp kính sang trọng.
🔸 Xây dựng mới năm 2021, hiện trạng còn mới đẹp, không cần sửa chữa.

💰 Khai thác ngay – lợi nhuận cao:
✅ Hợp đồng thuê cũ: 130 triệu/tháng – dòng tiền ổn định.
✅ Thích hợp làm văn phòng công ty, trung tâm đào tạo, spa, phòng khám…

🔖 Giá bán chỉ 36 tỷ (bớt lộc cho khách thiện chí!)",25m,Đường Huỳnh Đình Hai,,,Đông,"💥 BÁN TÒA NHÀ VĂN PHÒNG - MẶT TIỀN  HUỲNH ĐÌNH HAI, BÌNH THẠNH - GIÁ CHỈ 36 TỶ TL 💥",Văn phòng,,"6,8m",36000000000,166,Cần bán,16121959,,5,"Đường Huỳnh Đình Hai, Phường 12, Quận Bình Thạnh, Hồ Chí Minh"
,,Phường Bình Thạnh,1,48 tỷ,,Hồ Chí Minh,20m,"Siêu Vị trí MT Bạch Đằng Phường 14 Bình Thạnh Đoạn đẹp ngay chợ Bà Chiểu

1. Diện tích: 8.5 x 20m vuông đẹp 185m2
2. Kết cấu: 1 lầu
3. Vị trí đoạn đẹp kinh doanh đa ngành, gần Phan Đăng Lưu, được đậu ô tô
- Đang cho thuê ổn định
4. Giá chỉ 48 tỷ 
Cam kết giá tốt nhất
LH Đông village chuyên BĐS trung tâm SG các TS tòa nhà - khách sạn - khuôn đất - biệt thự.
 Chuyên nghiệp - Uy tín - Bảo mật.",20m,Đường Bạch Đằng,,,,"Bán nhà MT Bạch Đằng P14 Q Bình Thạnh, DT 8,5 x 20m, đang có hợp đồng thuê 80 tr/th",Nhà mặt tiền,,"8,5m",48000000000,185,Cần bán,16117851,,1,"Đường Bạch Đằng, Phường 14, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Lợi Trung,7,110 tỷ,,Hồ Chí Minh,22m,"📍 Cách Phan Đăng Lưu chỉ 30m, khu Ngân hàng - Văn phòng - Tuyến metro.
✔ 2 mặt tiền, 1 mặt tiền Nguyễn Huy Tưởng, 1 mặt tiền hẻm 7m
▪️ DT Đất: 237m2 ( 13 x 23m ). DT sàn sử dụng 952m2
▪️ KC: Hầm 7 tầng, thang máy
▪️ HĐ thuê 330 triệu/tháng, còn 4 năm
▪️ Giá bán: 110 Tỷ (Giá chốt cảm kết rẻ nhất)",23m,Đường Nguyễn Huy Tưởng,,,,"𝐓𝐎̀𝐀 𝐍𝐇𝐀̀ 𝟏𝟏 𝐍𝐆𝐔𝐘𝐄̂̃𝐍 𝐇𝐔𝐘 𝐓𝐔̛𝐎̛̉𝐍𝐆, 𝐏.𝟔 𝐐.𝐁𝐈̀𝐍𝐇 THẠNH",Nhà mặt tiền,,13m,110000000000,237,Cần bán,15769206,,7,"11, Đường Nguyễn Huy Tưởng, Phường 6, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Gia Định,15,75 tỷ,,Hồ Chí Minh,120m,"Cần bán nhà cấp 4 Gấp gấp lắm chính chủ mặt tiền đại lộ Điện biên phủ quận Bình Thạnh tp hcm.
Diện tích công nhận 450m2 , ngang 10x50m
kết cấu cấp4 
vị trí này xây toà nhà văn phòng kết hợp khách sạn từ 12-35 tầng - Hệ số xây dựng 8
KHU Toàn toà nhà văn phòng, khách sạn, trường đại học...
Khách có nhu cầu liên hệ Anh Đông",50m,Đường Điện Biên Phủ,,,,ĐẤT Khu xây toà nhà 12-35 tầng giá có 168tr/m2 tại MT ĐIỆN BIÊN PHỦ Q.Bình Thạnh Gần HX,Nhà mặt tiền,,10m,75000000000,450,Cần bán,12823593,,15,"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Lợi Trung,7,39 tỷ,,Hồ Chí Minh,60m,"- Diện tích: 14m x 15m 170m².
- DTSD 1060m².
- Góc 2 mặt tiền đường lớn kinh doanh mọi ngành nghề.
- Nhà mới 100%, vào khai thác ngay.
- Dự Tính cho thuê hơn 200tr/tháng.
- Kết cấu: Hầm 7 tầng mới cứng.
- Khu vực: Di chuyển sang sân bay 15p, sang Thủ Đức 10p, sang quận 1 15p.
- Tòa nhà treo banner quảng cáo rất bắt mắt tiếp cận khách hàng tốt.
- Ốp kính sang trọng, mỗi tầng trống suốt thích hợp làm Văn Phòng.
- Trục Phạm Văn Đồng là huyết mạch của Sài Gòn kết nối các quận và các tỉnh với nhau, đường lộ lớn đi đâu cũng tiện.
- Giá 39 tỷ thương lượng(không có sản phẩm nào so sánh)",15m,Đường Phạm Văn Đồng,,,,Bán building góc 2 mặt tiền Phạm Văn Đồng kế sân bay - 1060m2 sàn hầm 8 tấm - giá chỉ 39tỉ,Văn phòng,,14m,39000000000,1.060,Cần bán,12718158,,7,"Đường Phạm Văn Đồng, Phường 13, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Gia Định,50,93 triệu / m²,,Hồ Chí Minh,5m,"Cần bán gấp nhà nát hẻm xe hơi vào nhà tại Hẻm Xô việt nghệ tính phường 17 Bình thạnh sát Thảo cầm viên Quận 1 tầm 150m đi bộ. 
Nhà diện tích công nhận 223m2, ngang 7x27m, Nhà nát phù hợp xây chdv, văn phòng hoặc biệt thự, vila trước sân sau vườn BBQ. 
Pháp lý sạch rõ ràng 
giá bán 93tr/m2 bớt lộc, căn rẻ nhất thị trường không có căn rẻ thứ 2",27m,Đường Xô Viết Nghệ Tĩnh,,,,"Bán gấp nhà nát phù hợp xây chdv tại xô viêt nghệ tĩnh p17 Bình thạnh, CN 222M2 GIÁ 93tr/m",Nhà trong hẻm,,7m,20739000000,223,Cần bán,12558476,,6,"Đường Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Thạnh,15,29 tỷ,,Hồ Chí Minh,10m,"BÁN TÒA NHÀ 14 CĂN HỘ DỊCH VỤ – BÙI ĐÌNH TUÝ, P.24, BÌNH THẠNH
• Diện tích đất: 5.5 x 35m, Công nhận 192 m2
• Kết cấu: Hầm + 7 tầng – đang khai thác 15 căn hộ dịch vụ ( Diện tích 40-45m2 Gồm 1 PN, Bếp, phòng khách )
• Hợp đồng thuê: 92 triệu/tháng – cam kết thuê 5 năm, mỗi 2 năm tăng 8%
• Pháp lý: sổ hồng riêng – nhà xây dựng kiên cố, vận hành ổn định
• Giá bán: 29 tỷ – giao dịch nhanh gọn
📍 Vị trí trung tâm Bình Thạnh cũ – khu vực an cư, nhiều tiện ích, tiềm năng tăng giá cao. Tòa nhà đang vận hành ổn định, phù hợp đầu tư giữ tài sản và khai thác dòng tiền bền vững.",35m,Đường Bùi Đình Túy,,,,BÁN TÒA NHÀ 7 TẦNG – 15 CHDV – THU NHẬP 92TR/Th Gía 2x tỷ – Bùi Đình Túy Quận Bình Thạnh,Nhà trong hẻm,,"5,5m",29000000000,192,Cần bán,17039103,,7,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Lợi Trung,5,57 tỷ,,Hồ Chí Minh,23m,"BÁN NHÀ MẶT TIỀN LÊ QUANG ĐỊNH – BÌNH THẠNH, DT 7.5x32m, NỞ HẬU 10.2m, HĐ THUÊ 80TR/THÁNG – GIÁ 57 TỶ

📍 Vị trí:  Lê Quang Định, Phường 5, Quận Bình Thạnh – trục đường kinh doanh sầm uất, lưu thông thuận tiện sang Phú Nhuận, Gò Vấp, Quận 1.
📐 Diện tích: 7.5 x 32m, nở hậu 10.2m – phong thủy vượng tài, công nhận đủ 246m².
🏗 Kết cấu hiện trạng: Nhà cấp 4, giấy phép xây dựng hầm + 5 tầng, phù hợp xây tòa nhà văn phòng, căn hộ dịch vụ, showroom, khách sạn.
💰 Hợp đồng thuê: 80 triệu/tháng – dòng tiền ổn định, khai thác ngay.
💲 Giá bán: 57 tỷ – thương lượng chính chủ.

✅ Ưu điểm nổi bật:

Mặt tiền rộng, nở hậu – lợi thế kinh doanh và đầu tư dài hạn.

Khu vực hiếm nhà bán, giá trị đất tăng bền vững.

Thu nhập sẵn từ hợp đồng thuê, không lo bỏ trống.

📞 Liên hệ ngay: – để xem nhà và thương lượng trực tiếp với chủ.",32m,Đường Lê Quang Định,,,,"Ngộp bank. bán gấp nhà Lê quang định hầm 5 tâng Dt7.5x32m, NH10,2m2 Cn 246m2, Gía 57 tỷ tl",Nhà mặt tiền,,"7,5m",57000000000,246,Cần bán,17128796,,5,"Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Thạnh,8,80 tỷ,,Hồ Chí Minh,23m,"📍 Vị trí vàng:  Đinh Bộ Lĩnh, P.24, Quận Bình Thạnh – ngay cửa ngõ giao thương, kết nối nhanh tới Quận 1, Phú Nhuận, Gò Vấp và bến xe Miền Đông.

📐 Diện tích: 7.9 x 28m – công nhận đủ 217m², mặt tiền rộng, dễ nhận diện thương hiệu, thuận tiện kinh doanh đa ngành.

🏗 Kết cấu: 1 hầm – 8 tầng – thang máy, thiết kế hiện đại, đầy đủ hệ thống PCCC, máy lạnh trung tâm, phù hợp chuẩn tòa nhà văn phòng hạng B.

💰 Hợp đồng thuê: 180 triệu/tháng – dòng tiền ổn định, khai thác ngay không gián đoạn.

💲 Giá bán: 80 tỷ – thương lượng chính chủ.

✅ Điểm mạnh đầu tư:

Mặt tiền lớn, vị trí chiến lược, giá trị đất tăng bền vững.

Khách thuê ổn định, tỉ lệ lấp đầy cao.

Kết cấu bền vững, tiêu chuẩn văn phòng chuyên nghiệp.

📞 Liên hệ ngay: – xem nhà trực tiếp và làm việc với chủ.",28m,Đường Đinh Bộ Lĩnh,,,,"BÁN TÒA NHÀ VP 1 HẦM 8 TẦNG – MẶT TIỀN ĐINH BỘ LĨNH, BÌNH THẠNH – THU 180TR/TH GIÁ 80 TỶ",Văn phòng,,"7,9m",80000000000,217,Cần bán,17128965,,8,"Đường Đinh Bộ Lĩnh, Phường 24, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Thạnh,15,"29,5 tỷ",,Hồ Chí Minh,23m,"📍 Vị trí: 125/ Bùi Đình Túy, P.24, Quận Bình Thạnh – khu dân cư sầm uất, giao thông thuận tiện ra Phạm Văn Đồng, Xô Viết Nghệ Tĩnh, chỉ 10 phút tới Quận 1.

📐 Diện tích: 5.5m x 33.4m – mặt bằng vuông vức, dễ bố trí công năng, tối ưu diện tích khai thác. 15 phòng cao cấp

🏗 Kết cấu: Hầm + 7 tầng, thiết kế hiện đại, đầy đủ tiện nghi, hệ thống PCCC, thang máy, phù hợp làm văn phòng, căn hộ dịch vụ, trung tâm đào tạo.

💰 Hợp đồng thuê: 92 triệu/tháng – dòng tiền ổn định, vào khai thác ngay không gián đoạn.

💲 Giá bán: 29.5 tỷ (thương lượng chính chủ).

✅ Ưu điểm nổi bật:

Tòa nhà mới, kết cấu bền vững, đạt chuẩn vận hành.

Khu vực tập trung nhiều công ty, cửa hàng, dịch vụ.

Tiềm năng tăng giá cao nhờ hạ tầng và vị trí trung tâm Bình Thạnh.

📞 Liên hệ ngay: – xem nhà và thương lượng trực tiếp.","33,4m",Đường Bùi Đình Túy,,,,"BÁN TÒA NHÀ HẦM 7 TẦNG – BÙI ĐÌNH TÚY, BÌNH THẠNH – THU 92TR/THÁNG – GIÁ 29.5 TỶ",Nhà trong hẻm,,"5,5m",29500000000,187,Cần bán,17129137,,7,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Hồ Chí Minh"
,,Phường Gia Định,21,30 tỷ,,Hồ Chí Minh,8m,"📍 Vị trí: 81/ Nguyễn Cửu Vân, P.17, Quận Bình Thạnh – khu vực trung tâm, gần Xô Viết Nghệ Tĩnh, Điện Biên Phủ, chỉ 5 phút đến Quận 1.

📐 Diện tích: 6.2m x 28m – công nhận 164m², vuông vức, tối ưu công năng sử dụng.

🏗 Kết cấu: 5 tầng, gồm 14 phòng đầy đủ nội thất, hệ thống PCCC và thang máy vận hành tốt.

💰 Hợp đồng thuê: 85 triệu/tháng – dòng tiền ổn định, vào là khai thác ngay, không mất thời gian tìm khách.

💲 Giá bán: 33 tỷ về 30 tỷ (thương lượng trực tiếp).

✅ Ưu điểm nổi bật:

Tòa nhà mới, thiết kế chuẩn căn hộ dịch vụ và văn phòng.

Vị trí hiếm nhà bán, tiềm năng tăng giá cao.

Thu nhập sẵn, phù hợp nhà đầu tư muốn sinh lời ngay.

📞 Liên hệ ngay – xem nhà và trao đổi trực tiếp với chủ.",,Đường Nguyễn Cửu Vân,,,,"BÁN TÒA NHÀ 5 TẦNG – NGUYỄN CỬU VÂN, BÌNH THẠNH – 14 PH, THU 85TR/THÁNG – GIÁ 30 TỶ",Nhà trong hẻm,,,30000000000,164,Cần bán,17129268,,7,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Gia Định,8,110 tỷ,,Hồ Chí Minh,30m,"💎 💎 Tòa nhà mặt tiền đường 30M Đinh Tiên Hoàng (Lê Văn Duyệt), P1, Bình Thạnh.
- DT: 7.5x27m (204.7m2).
- KC: hầm lửng 6 lầu + mái che thang + tầng kỹ thuật.
- Vị trí mặt tiền đường 30M trục chính kết nối trực tiếp vào Q1 chỉ 5p. Tập trung building văn phòng, ngân hàng...
- HDT đang cho chuỗi vận hành Maison thuê.
- Giá bán: 110 tỷ.",27m,Đường Đinh Tiên Hoàng,,,,"Bán tòa nhà Đinh tiên hoàng P1 Quận Bình Thạnh DT7.5x27m, Cn 205m2 H+8 tầng, Gía 110 tỷ",Nhà mặt tiền,,"7,5m",110000000000,205,Cần bán,16800244,,8,"Đường Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Hồ Chí Minh"
,,Phường Gia Định,14,"29,8 tỷ",,Hồ Chí Minh,8m,"📍 Vị trí: Hẻm 8m Nguyễn Cửu Vân, P.17, Q.Bình Thạnh – đường xe hơi tránh nhau, cách MT chỉ vài bước, thông ra Xô Viết Nghệ Tĩnh & Trường Sa.
📐 Diện tích: 6,2 x 28m – CN 168m²
🏢 Kết cấu: Tòa nhà 5 tầng gồm 14 phòng cho thuê cao cấp
💼 HĐT 85 triệu/tháng, dòng tiền ổn định
📜 Pháp lý: Sổ hồng riêng, sang tên nhanh gọn
💰 Giá: 33 tỷ, còn 29.8 tỷ TL

👉 Sản phẩm hiếm – Nhà đầu tư giữ dòng tiền không nên bỏ lỡ!",28m,Đường Nguyễn Cửu Vân,,,,"Bán tòa nhà 5 tầng hẻm 8m Nguyễn Cửu Vân, Bình Thạnh – HĐT 85tr/tháng, giá chỉ 29.8 tỷ TL",Nhà trong hẻm,,"6,2m",29800000000,168,Cần bán,17290994,,5,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Gia Định,15,30 tỷ,,Hồ Chí Minh,8m,"📍 Vị trí: Cách mặt tiền Xô Viết Nghệ Tĩnh vài bước chân, di chuyển nhanh về Q.1 và các quận trung tâm. Hẻm 8m xe hơi quay đầu thoải mái.
📐 Diện tích: 6,3 x 28m (CN 165m²)
🏢 Kết cấu: 5 tầng kiên cố, 14 phòng dịch vụ cho thuê
💼 Hợp đồng thuê 85tr/tháng – khách thuê ổn định
📜 Sổ hồng chính chủ, pháp lý minh bạch
💰 Giá chỉ 30 tỷ TL (giảm mạnh từ 33 tỷ)",28m,Đường Xô Viết Nghệ Tĩnh,,,,"Bán nhà 5 tầng Xô Viết Nghệ Tĩnh, Bình Thạnh – 14 phòng full khách, HĐT 85tr/tháng",Nhà trong hẻm,,"6,3m",30000000000,165,Cần bán,17291018,,5,"Đường Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Gia Định,14,28 tỷ,,Hồ Chí Minh,8m,"📍 Vị trí: Gần mặt tiền Trường Sa, ven kênh Thị Nghè, không ngập nước, thuận tiện di chuyển Q.1 – Q.3.
📐 DT: 6,2m x 28m, công nhận 164m²
🏢 Tòa nhà 5 tầng, 14 phòng cho thuê
💼 Hợp đồng thuê: 85 triệu/tháng, thu nhập ngay
📜 Sổ hồng riêng, sang tên nhanh
💰 Giá bán: 28 tỷ (giảm từ 33 tỷ)

👉 Sản phẩm hiếm khu vực Trường Sa, đầu tư giữ tài sản lâu dài cực tốt!",28m,Đường Trường Sa,,,,"Trường Sa – Bình Thạnh: Tòa nhà 5 tầng 14 phòng, HĐT 85tr/tháng, giá 28 tỷ",Nhà trong hẻm,,"6,2m",28000000000,164,Cần bán,17291048,,5,"Đường Trường Sa, Phường 17, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Gia Định,14,30 tỷ,,Hồ Chí Minh,8m,"📍 Vị trí: Khu dân cư Trần Văn Khê, sát Pearl Plaza & ga Metro, thuận tiện khai thác khách thuê chuyên gia.
📐 Diện tích: 6,25m x 28m – CN 165m²
🏢 Tòa nhà 5 tầng gồm 14 phòng đầy đủ nội thất
💼 Dòng tiền: 85 triệu/tháng – ổn định, lâu dài
📜 Pháp lý: Sổ hồng sẵn, mua bán trong ngày
💰 Giá: 30 tỷ thương lượng",28m,Đường Trần Văn Khê,,,,"Bán tòa căn hộ dịch vụ Trần Văn Khê, Bình Thạnh – Thu nhập 85tr/tháng, giá 30 tỷ",Nhà trong hẻm,,"6,25m",30000000000,165,Cần bán,17291065,,5,"Đường Trần Văn Khê, Phường 17, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Gia Định,14,30 tỷ,,Hồ Chí Minh,8m,"📍 Vị trí: Hẻm 8m Phan Văn Hân, sát Q.1, khu tập trung nhiều sinh viên & người đi làm, nhu cầu thuê cao.
📐 DT: 6,2m x 28m – CN 164m²
🏢 Nhà 5 tầng gồm 14 phòng cho thuê kín phòng
💼 Dòng tiền 85 triệu/tháng ổn định
📜 Sổ hồng riêng, pháp lý rõ ràng
💰 Giá chào 30 tỷ (giảm mạnh từ 33 tỷ)

👉 Căn duy nhất khu Phan Văn Hân – đầu tư là có lãi ngay!",28m,Đường Phan Văn Hân,,,,"Phan Văn Hân, Bình Thạnh – Tòa nhà 14 phòng, HĐT 85tr/tháng, giá chỉ 30 tỷ",Nhà trong hẻm,,"6,2m",30000000000,166,Cần bán,17291083,,5,"Đường Phan Văn Hân, Phường 17, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Lợi Trung,24,"31,8 tỷ",,Hồ Chí Minh,16m,"📍 Vị trí: Gần mặt tiền Lê Quang Định, thuận tiện di chuyển Phú Nhuận – Gò Vấp – Quận 1.
📐 Diện tích: 5,8 x 23m (nở hậu 7m), công nhận 147,7m²
🏢 Kết cấu: Hầm + Trệt + Lửng + 5 lầu + ST, gồm 24 căn hộ dịch vụ
📊 DTS: 715m²
💼 HĐT: 100tr/tháng, còn 6 năm – mỗi 2 năm tăng 10%
💰 Giá: 31.8 tỷ TL

👉 Tòa nhà căn hộ dịch vụ sẵn hợp đồng thuê dài hạn, an toàn cho NĐT.",23m,Đường Lê Quang Định,,,,"Bán nhà MTNB Lê Quang Định, Bình Thạnh – Tòa 24 CHDV HĐT 100tr/tháng, giá chỉ 31.8 tỷ",Nhà mặt tiền,,"5,8m",31800000000,148,Cần bán,17291169,,7,"Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Lợi Trung,24,"31,8 tỷ",,Hồ Chí Minh,16m,"📍 Địa chỉ: MẶT TIỀN Nguyễn Trung Trực, P.5, Q. Bình Thạnh – hẻm xe hơi rộng, khu dân trí cao.
📐 DT: 5,8 x 23m (nở hậu 7m), CN 148m²
🏢 Kết cấu: Hầm – Trệt – Lửng – 5 tầng – ST, gồm 24 căn hộ dịch vụ
📊 Diện tích sàn: 715m²
💼 HĐT: 100 triệu/tháng, còn 6 năm. Cứ 2 năm tăng 10% theo hợp đồng.
💰 Giá bán: 31.8 tỷ TL

👉 Tài sản dòng tiền cực tốt, pháp lý chuẩn, đầu tư an toàn.",23m,Đường Nguyễn Trung Trực,,,,"Bán tòa nhà 24 CHDV Nguyễn Trung Trực, Bình Thạnh – HĐT 100tr/tháng, giá chỉ 31.8 tỷ",Nhà mặt tiền,,"5,8m",31800000000,148,Cần bán,17291202,,7,"Đường Nguyễn Trung Trực, Phường 5, Quận Bình Thạnh, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bình Lợi Trung,25,31 tỷ,,Hồ Chí Minh,16m,"📍 Vị trí: Hẻm 12m Phạm Văn Đồng, Q. Bình Thạnh – hẻm lớn, thông thoáng, khu sang trọng.
📐 DT: 6 x 23m, nở hậu 7m. CN 148m²
🏢 Kết cấu: Hầm – Trệt – Lửng – 5 tầng – ST. Tòa nhà 25 căn hộ dịch vụ full khách
📊 DTS 750m²
💼 HĐT 100 triệu/tháng còn 6 năm, tăng giá 10% sau mỗi 1.5 năm
💰 Giá bán: 31 tỷ TL

👉 Căn duy nhất khu vực hẻm lớn Phạm Văn Đồng – đầu tư giữ dòng tiền cực kỳ an toàn!",26m,Đường Phạm Văn Đồng,,,,"Bán nhà Hẻm 12m Phạm Văn Đồng – Tòa CHDV 750m², HĐT 100tr/tháng, giá 31 tỷ",Nhà trong hẻm,,6m,31000000000,148,Cần bán,17291244,,8,"Đường Phạm Văn Đồng, Phường 5, Quận Bình Thạnh, Hồ Chí Minh"
